match_window	gene	young_mean_detection	aged_mean_detection	detection_delta	detection_ratio	young_mean_log2CPM	aged_mean_log2CPM	log2CPM_delta	all_young_above_all_aged_detection	all_young_above_all_aged_log2CPM	n_young_samples	n_aged_samples	young_detection_values	aged_detection_values	young_log2CPM_values	aged_log2CPM_values	excluded_lox_family	excluded_mitochondrial	excluded_ribosomal	background_included
medium	Nepro	0.043548387096774194	0.031548074122615406	-0.012000312974158787	0.7244372576304279	2.549678160472539	2.527673387679122	-0.022004772793416727	False	False	2	2	0.0333333;0.0537634	0.0381944;0.0249017	2.32941;2.76995	2.74813;2.30722	False	False	False	True
medium	Gtpbp8	0.09326164874551972	0.07053434906072521	-0.022727299684794505	0.7563060487295286	3.575899031239344	3.6117444138290007	0.03584538258965653	True	False	2	2	0.0933333;0.09319	0.0729167;0.068152	3.66812;3.48368	3.63656;3.58693	False	False	False	True
medium	Slc35a5	0.0760931899641577	0.08707860055337119	0.010985410589213485	1.1443678546580576	3.2569052754442884	3.924896620154877	0.6679913447105887	False	False	2	2	0.0733333;0.078853	0.0902778;0.0838794	3.17824;3.33557	3.91037;3.93942	False	False	False	True
medium	Abhd10	0.14243727598566308	0.08445736857434105	-0.05797990741132203	0.5929442836497523	4.066344976889353	3.8882566915980137	-0.1780882852913397	True	False	2	2	0.12;0.164875	0.0902778;0.078637	3.89802;4.23467	3.95941;3.81711	False	False	False	True
medium	Dzip3	0.13376344086021505	0.11758000218435999	-0.01618343867585506	0.8790144857833987	4.019238989430738	4.389386813410486	0.37014782397974777	False	False	2	2	0.16;0.107527	0.114583;0.120577	4.29763;3.74085	4.37537;4.40341	False	False	False	True
medium	Cip2a	0.034587813620071683	0.01611875637104995	-0.018469057249021734	0.46602414792983793	2.4683076817608955	1.867801164103379	-0.6005065176575166	True	True	2	2	0.0333333;0.0358423	0.0138889;0.0183486	2.32941;2.6072	1.62267;2.11293	False	False	False	True
medium	Ift57	0.12080645161290324	0.08364050895587594	-0.0371659426570273	0.6923513424918969	4.04502688277619	3.937557943954208	-0.10746893882198183	True	False	2	2	0.123333;0.11828	0.0729167;0.0943644	4.06506;4.025	3.75239;4.12273	False	False	False	True
medium	Dubr	0.0485483870967742	0.03181201762050386	-0.016736369476270337	0.6552641503226708	2.608218233768644	2.6110943997994434	0.002876166030799432	True	False	2	2	0.0433333;0.0537634	0.0243056;0.0393185	2.52557;2.69087	2.36706;2.85513	False	False	False	True
medium	Cblb	0.14039426523297494	0.1960713375564293	0.05567707232345437	1.3965765427174819	4.216587219711743	5.329635939269428	1.1130487195576855	False	False	2	2	0.126667;0.154122	0.225694;0.166448	3.96717;4.46601	5.57856;5.08071	False	False	False	True
medium	Nxpe3	0.1250179211469534	0.05634738604922092	-0.06867053509773248	0.4507144698317843	3.941131029625233	3.5018352825769914	-0.4392957470482415	True	True	2	2	0.106667;0.143369	0.0694444;0.0432503	3.82538;4.05688	3.75239;3.25128	False	False	False	True
medium	Cep97	0.060465949820788525	0.06552169797582641	0.005055748155037884	1.0836131437614445	3.052761008563887	3.5361826440883517	0.4834216355244645	False	False	2	2	0.06;0.0609319	0.0694444;0.061599	3.05658;3.04894	3.51061;3.56176	False	False	False	True
medium	Trmt10c	0.16910394265232975	0.13300931993592546	-0.03609462271640429	0.7865536299729378	4.357689323237993	4.5023007709781755	0.1446114477401821	True	False	2	2	0.173333;0.164875	0.138889;0.12713	4.426;4.28938	4.5456;4.459	False	False	False	True
medium	Senp7	0.1446057347670251	0.18630997888452017	0.04170424411749507	1.2883996556892088	4.1874458102454035	5.072280704286459	0.8848348940410551	False	False	2	2	0.11;0.179211	0.204861;0.167759	3.86215;4.51274	5.1839;4.96066	False	False	False	True
medium	Abi3bp	0.056756272401433695	0.07227046017183633	0.015514187770402636	1.2733475458125882	3.1097522171383334	4.222751916772573	1.1129996996342397	False	False	2	2	0.0633333;0.0501792	0.0763889;0.068152	3.23542;2.98408	4.37537;4.07014	False	False	False	True
medium	Dcbld2	0.052132616487455194	0.07335126328818989	0.021218646800734695	1.4070128880993455	2.7208717169918906	3.7486507593491423	1.0277790423572517	False	False	2	2	0.0433333;0.0609319	0.0798611;0.0668414	2.52557;2.91618	3.91037;3.58693	False	False	False	True
medium	St3gal6	0.11655913978494623	0.16602956167176353	0.0494704218868173	1.4244233612060895	3.994944740123605	5.090786783240652	1.0958420431170475	False	False	2	2	0.0933333;0.139785	0.194444;0.137615	3.93301;4.05688	5.39468;4.78689	False	False	False	True
medium	Riox2	0.15385304659498206	0.08619347968545216	-0.0676595669095299	0.5602325179322343	4.317948000715769	3.919483769631655	-0.3984642310841142	True	True	2	2	0.15;0.157706	0.09375;0.078637	4.40122;4.23467	3.95941;3.87956	False	False	False	True
medium	Crybg3	0.06021505376344086	0.12278833551769332	0.06257328175425246	2.0391634291331213	2.986379592896724	4.461796998413144	1.4754174055164198	False	False	2	2	0.0666667;0.0537634	0.125;0.120577	3.05658;2.91618	4.41106;4.51254	False	False	False	True
medium	Nsun3	0.05417562724014337	0.04137769404397845	-0.012797933196164915	0.7637695427237836	2.720206719868815	2.952204801694398	0.23199808182558312	False	False	2	2	0.0366667;0.0716846	0.0381944;0.0445609	2.32941;3.111	2.85566;3.04875	False	False	False	True
medium	Epha3	0.04842293906810036	0.06713038808795689	0.018707449019856534	1.3863344394182067	3.475370897344937	4.616461578155846	1.1410906808109091	False	False	2	2	0.0466667;0.0501792	0.0451389;0.0891219	3.66812;3.28262	4.26267;4.97026	False	False	False	True
medium	Zfp654	0.15822580645161288	0.19548429081112567	0.03725848435951279	1.2354766595606312	4.379371973579501	5.160729414505322	0.781357440925821	False	False	2	2	0.176667;0.139785	0.204861;0.186107	4.61023;4.14852	5.16312;5.15834	False	False	False	True
medium	Cadm2	0.03933691756272402	0.01673993374108053	-0.02259698382164349	0.4255527575181291	3.609228971893784	2.568501702707828	-1.0407272691859561	True	False	2	2	0.05;0.0286738	0.0243056;0.00917431	5.00495;2.21351	2.50557;2.63143	False	False	False	True
medium	Hspa13	0.05688172043010753	0.06984491044124072	0.012963190011133191	1.227897291311037	2.9132645981380803	3.574894024634693	0.6616294264966127	False	False	2	2	0.06;0.0537634	0.0833333;0.0563565	3.05658;2.76995	3.80699;3.34279	False	False	False	True
medium	Gabpa	0.07146953405017921	0.09687408985000728	0.025404555799828074	1.3554599332072232	3.189165482283682	4.114147200794852	0.92498171851117	False	False	2	2	0.0533333;0.0896057	0.100694;0.0930537	2.99168;3.38665	4.14041;4.08788	False	False	False	True
medium	Ltn1	0.08826164874551971	0.10975043687199651	0.021488788126476796	1.2434668786715544	3.4390965379781333	4.318726149885894	0.8796296119077605	False	False	2	2	0.0833333;0.09319	0.104167;0.115334	3.39451;3.48368	4.26267;4.37479	False	False	False	True
medium	B130034C11Rik	0.0517562724014337	0.02656955366244357	-0.025186718738990126	0.5133591046967975	2.811172041989127	2.47463270759982	-0.33653933438930705	True	True	2	2	0.0533333;0.0501792	0.0243056;0.0288336	2.8524;2.76995	2.36706;2.58221	False	False	False	True
medium	Map3k7cl	0.10863799283154121	0.20354366899665066	0.09490567616510945	1.8735956334564678	4.145563906870007	6.117129006262064	1.9715650993920573	False	False	2	2	0.113333;0.103943	0.211806;0.195282	4.40122;3.88991	6.22535;6.0089	False	False	False	True
medium	Scaf4	0.14077060931899643	0.1406432029998544	-0.0001274063191420427	0.9990949366507796	4.1282754643184205	4.632521534618859	0.5042460703004386	False	False	2	2	0.116667;0.164875	0.142361;0.138925	3.96717;4.28938	4.63886;4.62618	False	False	False	True
medium	Mis18a	0.1368100358422939	0.06860255570117955	-0.06820748014111434	0.5014438836947628	4.234449138443397	3.6531402910996507	-0.5813088473437462	True	True	2	2	0.126667;0.146953	0.0625;0.0747051	4.12681;4.34209	3.51061;3.79567	False	False	False	True
medium	Eva1c	0.1192652329749104	0.22857279379641765	0.10930756082150725	1.9165081733794296	4.060630185713297	5.558192646287665	1.4975624605743683	False	False	2	2	0.116667;0.121864	0.239583;0.217562	4.09626;4.025	5.66978;5.44661	False	False	False	True
medium	Synj1	0.11222222222222222	0.10771625163826998	-0.004505970583952246	0.9598477868756731	3.763211278940083	4.194550536481126	0.43133925754104263	False	False	2	2	0.113333;0.111111	0.125;0.0904325	3.82538;3.70104	4.30122;4.08788	False	False	False	True
medium	Paxbp1	0.08351254480286738	0.09441440949468471	0.010901864691817337	1.130541641588714	3.3764137921209434	4.034080346499472	0.6576665543785287	False	False	2	2	0.0666667;0.100358	0.118056;0.0707733	3.17824;3.57459	4.33877;3.72939	False	False	False	True
medium	Tmem50b	0.12451612903225806	0.09271242900830057	-0.03180370002395749	0.7445816837454191	4.22142432961641	4.015370421002961	-0.2060539086134483	True	True	2	2	0.12;0.129032	0.104167;0.0812582	4.32423;4.11861	4.05275;3.97799	False	False	False	True
medium	Donson	0.058297491039426524	0.029386467889908258	-0.028911023149518267	0.5040777461595084	2.904780322470721	2.5277581748821327	-0.3770221475885882	True	True	2	2	0.07;0.046595	0.03125;0.0275229	3.11869;2.69087	2.63194;2.42357	False	False	False	True
medium	Itsn1	0.15039426523297492	0.10863550313091597	-0.04175876210205895	0.722338068959141	4.192855282782293	4.202402354600242	0.00954707181794845	True	False	2	2	0.146667;0.154122	0.111111;0.10616	4.29763;4.08808	4.18233;4.22248	False	False	False	True
medium	Slc5a3	0.042007168458781365	0.03027158875782729	-0.011735579700954075	0.7206291180404277	2.6022068207468827	2.4992452116836135	-0.10296160906326923	False	False	2	2	0.0266667;0.0573477	0.0277778;0.0327654	2.22033;2.98408	2.36706;2.63143	False	False	False	True
medium	Setd4	0.13335125448028673	0.0938273627493811	-0.03952389173090563	0.7036106492965281	4.089176155229826	4.0248232874581	-0.064352867771726	True	False	2	2	0.123333;0.143369	0.0972222;0.0904325	4.00054;4.17781	4.05275;3.9969	False	False	False	True
medium	Cbr3	0.1513978494623656	0.13317087155963303	-0.01822697790273256	0.8796087397049625	4.265530540169166	4.562409228740583	0.2968786885714163	False	False	2	2	0.12;0.182796	0.15625;0.110092	4.06506;4.46601	4.80904;4.31578	False	False	False	True
medium	Dop1b	0.11439068100358422	0.116201124945391	0.0018104439418067803	1.0158268481831143	3.8208510253220136	4.446568677346774	0.6257176520247607	False	False	2	2	0.103333;0.125448	0.135417;0.0969856	3.78764;3.85406	4.57736;4.31578	False	False	False	True
medium	Morc3	0.1736021505376344	0.14434523809523808	-0.02925691244239631	0.8314714860859178	4.400501613292784	4.729536968793328	0.32903535550054386	True	False	2	2	0.196667;0.150538	0.145833;0.142857	4.56633;4.23467	4.60844;4.85064	False	False	False	True
medium	Chaf1b	0.06559139784946236	0.013957150138342799	-0.05163424771111956	0.2127893381747345	3.1637457678523138	1.8006123368341322	-1.3631334310181815	True	True	2	2	0.0666667;0.0645161	0.00694444;0.0209699	3.34341;2.98408	1.35591;2.24532	False	False	False	True
medium	Hlcs	0.07571684587813621	0.07793841925149264	0.0022215733733564336	1.0293405430137963	3.246405161845551	3.805715356869875	0.5593101950243242	False	False	2	2	0.0833333;0.0681004	0.0798611;0.0760157	3.44387;3.04894	3.75239;3.85904	False	False	False	True
medium	Ripply3	0.10543010752688173	0.050943370467453036	-0.05448673705942869	0.483195660731579	3.718372402373572	3.296020807760307	-0.42235159461326477	True	True	2	2	0.103333;0.107527	0.0520833;0.0498034	3.86215;3.57459	3.3726;3.21944	False	False	False	True
medium	Dyrk1a	0.1524372759856631	0.20308404325032764	0.05064676726466455	1.3322466039699368	4.2993899210477196	5.291288209905657	0.9918982888579375	False	False	2	2	0.14;0.164875	0.21875;0.187418	4.15672;4.44206	5.35858;5.224	False	False	False	True
medium	Gm31641	0.14259856630824372	0.10555464540556284	-0.03704392090268088	0.7402223468179473	4.205478844675737	4.266057363780664	0.06057851910492751	True	False	2	2	0.163333;0.121864	0.118056;0.0930537	4.52105;3.88991	4.37537;4.15675	False	False	False	True
medium	Bace2	0.13976702508960576	0.1706508482597932	0.030883823170187452	1.2209664486339864	4.224156551144912	5.223734678234889	0.9995781270899773	False	False	2	2	0.143333;0.136201	0.184028;0.157274	4.18603;4.26229	5.26416;5.18331	False	False	False	True
medium	Prdm15	0.06071684587813621	0.05133473496432212	-0.009382110913814086	0.845477630167997	2.973936981351759	3.2031623341659134	0.22922535281415435	False	False	2	2	0.0533333;0.0681004	0.0659722;0.0366972	2.77737;3.17051	3.63656;2.76977	False	False	False	True
medium	C2cd2	0.11222222222222222	0.09258500800931993	-0.019637214212902293	0.8250149228553261	3.763211278940083	4.210491904060262	0.4472806251201793	True	False	2	2	0.113333;0.111111	0.0763889;0.108781	3.82538;3.70104	3.80699;4.61399	False	False	False	True
medium	Zbtb21	0.07096774193548387	0.06987904106596768	-0.0010887008695161932	0.9846592150204536	3.0837931575343562	3.6117444138290007	0.5279512562946445	False	False	2	2	0.0666667;0.0752688	0.0729167;0.0668414	3.05658;3.111	3.63656;3.58693	False	False	False	True
medium	B230307C23Rik	0.11605734767025089	0.11338421071792631	-0.002673136952324573	0.9769671028505696	3.834051697134766	4.318322002535124	0.4842703054003583	False	False	2	2	0.106667;0.125448	0.128472;0.0982962	3.70907;3.95903	4.47989;4.15675	False	False	False	True
medium	A630089N07Rik	0.0721326164874552	0.06575151084898792	-0.006381105638467277	0.911536473384727	3.2933657653354453	3.6054773678428393	0.312111602507394	False	False	2	2	0.0833333;0.0609319	0.0659722;0.0655308	3.53779;3.04894	3.57496;3.636	False	False	False	True
medium	Gm49797	0.11951612903225806	0.15653214649774283	0.037016017465484774	1.3097156657031115	3.834051697134766	4.909312666849214	1.075260969714448	False	False	2	2	0.11;0.129032	0.159722;0.153342	3.70907;3.95903	4.88715;4.93147	False	False	False	True
medium	Tfb1m	0.045465949820788526	0.02633974078928207	-0.019126209031506455	0.5793289460157429	2.4736173746295567	2.3953159047993875	-0.07830146983016917	True	False	2	2	0.03;0.0609319	0.0277778;0.0249017	2.10232;2.84491	2.36706;2.42357	False	False	False	True
medium	Tmem181a	0.09659498207885306	0.09297637250618901	-0.00361860957266405	0.9625383276150921	3.57252512645244	4.007889893796506	0.43536476734406593	False	False	2	2	0.1;0.09319	0.0902778;0.095675	3.70907;3.43598	3.91037;4.10541	False	False	False	True
medium	Dynlt1a	0.046505376344086025	0.020476099461191204	-0.02602927688289482	0.4402953178938224	2.6922859070062795	2.2329620284456633	-0.4593238785606162	True	True	2	2	0.05;0.0430108	0.0173611;0.0235911	2.77737;2.6072	2.04235;2.42357	False	False	False	True
medium	Rsph3b	0.057634408602150536	0.047241335372069315	-0.01039307323008122	0.8196724234332923	2.8831972227470883	3.0929569660295675	0.20975974328247915	False	False	2	2	0.04;0.0752688	0.0486111;0.0458716	2.43082;3.33557	3.13716;3.04875	False	False	False	True
medium	Tagap1	0.048673835125448026	0.06371732561526139	0.015043490489813363	1.3090672935683305	2.6378665327644715	3.3514923588673247	0.7136258261028532	False	False	2	2	0.04;0.0573477	0.0868056;0.0406291	2.43082;2.84491	3.80699;2.89599	False	False	False	True
medium	Rnaset2b	0.13618279569892472	0.20632645259938837	0.07014365690046365	1.5150698848593067	4.1176501287171305	5.323461490514139	1.205811361797008	False	False	2	2	0.143333;0.129032	0.229167;0.183486	4.24291;3.99239	5.4472;5.19972	False	False	False	True
medium	Rsph3a	0.04446236559139785	0.0517260994611912	0.00726373386979335	1.1633681378212288	2.4740285396078088	3.001425781400596	0.5273972417927872	False	False	2	2	0.0566667;0.0322581	0.0798611;0.0235911	2.8524;2.09566	3.69564;2.30722	False	False	False	True
medium	Fgfr1op	0.06021505376344086	0.039641582932867334	-0.020573470830573523	0.658333430849404	2.8737261096734774	2.858244022818094	-0.015482086855383326	True	False	2	2	0.0666667;0.0537634	0.0347222;0.0445609	3.05658;2.69087	2.63194;3.08455	False	False	False	True
medium	Pde10a	0.11184587813620073	0.015463448376292413	-0.09638242975990831	0.1382567568333787	4.0408021724659315	2.111497050298561	-1.9293051221673707	True	True	2	2	0.123333;0.100358	0.0138889;0.017038	4.15672;3.92488	2.04235;2.18064	False	False	False	True
medium	Pacrg	0.06071684587813621	0.04639034512887724	-0.014326500749258966	0.7640440549561245	3.0114526376229636	3.1422503939040354	0.13079775628107182	True	False	2	2	0.0533333;0.0681004	0.0416667;0.051114	2.8524;3.17051	2.85566;3.42885	False	False	False	True
medium	Map3k4	0.12722222222222224	0.13451561817387506	0.00729339595165282	1.0573280031134282	4.019238989430738	4.55006414545989	0.5308251560291524	False	False	2	2	0.143333;0.111111	0.145833;0.123198	4.29763;3.74085	4.66865;4.43147	False	False	False	True
medium	4732491K20Rik	0.04521505376344086	0.028339795398281638	-0.01687525836515922	0.6267778768228758	2.608218233768644	2.554905246287614	-0.05331298748102986	False	False	2	2	0.0366667;0.0537634	0.0173611;0.0393185	2.52557;2.69087	2.21382;2.89599	False	False	False	True
medium	Igf2r	0.10326164874551971	0.11774155380806757	0.014479905062547857	1.1402253909215847	3.677614783878188	4.415806540028306	0.7381917561501186	False	False	2	2	0.113333;0.09319	0.131944;0.103539	3.82538;3.52985	4.57736;4.25425	False	False	False	True
medium	Pnldc1	0.0725089605734767	0.04982843672637251	-0.022680523847104186	0.6872038480799768	3.3632023137716343	3.3118556006758197	-0.05134671309581451	True	False	2	2	0.0733333;0.0716846	0.0590278;0.0406291	3.29042;3.43598	3.57496;3.04875	False	False	False	True
medium	Acat2	0.10388888888888889	0.06552169797582641	-0.03836719091306248	0.6306901409437836	3.723849572772563	3.615886145961538	-0.107963426811025	True	False	2	2	0.0966667;0.111111	0.0694444;0.061599	3.66812;3.77958	3.69564;3.53614	False	False	False	True
medium	Thbs2	0.0485483870967742	0.07223632954710936	0.02368794245033516	1.4879243959869701	2.6477567222332468	3.768117444329623	1.1203607220963763	False	False	2	2	0.0433333;0.0537634	0.0868056;0.0576671	2.52557;2.76995	4.05275;3.48349	False	False	False	True
medium	Wdr27	0.055716845878136204	0.04832213848842289	-0.007394707389713311	0.8672805814261811	2.841151089403003	3.116018207095108	0.2748671176921049	False	False	2	2	0.0433333;0.0681004	0.0520833;0.0445609	2.69822;2.98408	3.21998;3.01205	False	False	False	True
medium	1600012H06Rik	0.1639784946236559	0.08969983253240134	-0.07427866209125457	0.5470219295418574	4.293261295600596	3.93460390778574	-0.3586573878148558	True	True	2	2	0.166667;0.16129	0.0902778;0.0891219	4.32423;4.26229	3.91037;3.95884	False	False	False	True
medium	Phf10	0.13439068100358423	0.09101044852191642	-0.04338023248166781	0.6772080314072458	4.025845924075473	4.011196340163444	-0.014649583912029307	True	False	2	2	0.143333;0.125448	0.0902778;0.0917431	4.12681;3.92488	4.00683;4.01556	False	False	False	True
medium	Ermard	0.0517562724014337	0.052909294451725646	0.0011530220502919478	1.0222779191157516	2.8072941835267757	3.310355762788406	0.5030615792616304	False	False	2	2	0.0533333;0.0501792	0.0520833;0.0537353	2.92372;2.69087	3.21998;3.40073	False	False	False	True
medium	Dll1	0.047795698924731185	0.1080143257608854	0.06021862683615422	2.2599172768869162	2.6660995586210023	4.313231859380675	1.6471323007596728	False	False	2	2	0.0633333;0.0322581	0.100694;0.115334	3.11869;2.21351	4.22306;4.40341	False	False	False	True
medium	Fam120b	0.1550179211469534	0.14060907237512743	-0.014408848771825966	0.9070504322002441	4.284483790921527	4.712863721435356	0.42837993051382917	False	False	2	2	0.166667;0.143369	0.152778;0.12844	4.45035;4.11861	4.88715;4.53858	False	False	False	True
medium	Tbp	0.0621326164874552	0.0367905380806757	-0.025342078406779503	0.5921292255268832	2.950748056220673	2.801630758010541	-0.1491172982101321	True	False	2	2	0.0633333;0.0609319	0.0381944;0.0353866	3.05658;2.84491	2.74813;2.85513	False	False	False	True
medium	BC002059	0.07634408602150539	0.06729193971166447	-0.009052146309840914	0.8814296328429289	3.1960787462032894	3.586323223649428	0.39024447744613866	False	False	2	2	0.0666667;0.0860215	0.0625;0.0720839	3.05658;3.33557	3.44325;3.72939	False	False	False	True
medium	Gm5165	0.039713261648745515	0.022212210572302313	-0.017501051076443203	0.5593146885985871	2.519109138837747	2.229568873978689	-0.2895402648590579	True	True	2	2	0.04;0.0394265	0.0208333;0.0235911	2.61447;2.42374	2.21382;2.24532	False	False	False	True
medium	Spaca6	0.09338709677419355	0.11403951871268384	0.02065242193849029	1.2211485596176854	3.533821997156016	4.370907165788069	0.8370851686320533	False	False	2	2	0.09;0.0967742	0.128472;0.0996068	3.53779;3.52985	4.41106;4.33076	False	False	False	True
medium	Zfp160	0.07801075268817205	0.08422755570117955	0.006216803013007505	1.079691616844893	3.227132959000533	3.978120695251196	0.750987736250663	False	False	2	2	0.07;0.0860215	0.09375;0.0747051	3.11869;3.33557	4.18233;3.77392	False	False	False	True
medium	Zfp51	0.07621863799283154	0.055921890927624875	-0.02029674706520667	0.7337036242091389	3.3394908956700853	3.281362021757655	-0.05812887391243038	True	False	2	2	0.07;0.0824373	0.0659722;0.0458716	3.34341;3.33557	3.44325;3.11947	False	False	False	True
medium	Zfp53	0.12514336917562724	0.08861902941604777	-0.03652433975957947	0.7081400317077854	3.9378601660877877	3.929584578634266	-0.008275587453521638	True	False	2	2	0.103333;0.146953	0.0868056;0.0904325	3.78764;4.08808	3.80699;4.05217	False	False	False	True
medium	Zfp52	0.07017921146953406	0.10546135503130916	0.0352821435617751	1.5027435165339762	3.0659322119901518	4.479119112825519	1.4131869008353668	False	False	2	2	0.04;0.100358	0.0798611;0.131062	2.43082;3.70104	4.09725;4.86099	False	False	False	True
medium	Zfp948	0.06059139784946237	0.057266637541866894	-0.003324760307595473	0.9451281794842273	2.8842870367477706	3.4145135376378386	0.530226500890068	False	False	2	2	0.0566667;0.0645161	0.0555556;0.0589777	2.8524;2.91618	3.3726;3.45643	False	False	False	True
medium	Zfp983	0.0621326164874552	0.07423638415610892	0.012103767668653717	1.1948053752266736	2.9182965724707337	3.712513943435268	0.7942173709645344	False	False	2	2	0.0633333;0.0609319	0.0763889;0.0720839	2.99168;2.84491	3.69564;3.72939	False	False	False	True
medium	Zfp995	0.06867383512544803	0.04026276030289792	-0.028411074822550113	0.5862896724691293	3.1443922095023367	2.840415864138044	-0.30397634536429274	True	False	2	2	0.08;0.0573477	0.0451389;0.0353866	3.44387;2.84491	2.95572;2.72511	False	False	False	True
medium	Zfp942	0.09043010752688171	0.05769213266346294	-0.03273797486341878	0.6379748320692097	3.4881335229158936	3.421991127276179	-0.06614239563971447	True	False	2	2	0.0733333;0.107527	0.0590278;0.0563565	3.23542;3.74085	3.44325;3.40073	False	False	False	True
medium	Zfp943	0.12347670250896058	0.10624408402504733	-0.017232618483913248	0.8604383002318782	3.87809902046747	4.249051918611373	0.3709528981439032	False	False	2	2	0.1;0.146953	0.107639;0.104849	3.66812;4.08808	4.18233;4.31578	False	False	False	True
medium	Zfp994	0.0675089605734767	0.04114788117081695	-0.026361079402659755	0.6095173266078008	3.0810937100219777	2.875822681625869	-0.20527102839610878	True	True	2	2	0.0633333;0.0716846	0.0416667;0.0406291	2.99168;3.17051	2.85566;2.89599	False	False	False	True
medium	Gm7072	0.09672043010752687	0.06011768239405854	-0.03660274771346833	0.6215613632737571	3.5548253643074226	3.442620400988125	-0.11220496331929741	True	False	2	2	0.0966667;0.0967742	0.0520833;0.068152	3.62597;3.48368	3.29831;3.58693	False	False	False	True
medium	Zfp944	0.09096774193548388	0.0740407019076744	-0.01692704002780948	0.8139226096233709	3.459698706198843	3.684824646003703	0.22512593980485995	False	False	2	2	0.106667;0.0752688	0.0694444;0.078637	3.74889;3.17051	3.51061;3.85904	False	False	False	True
medium	Zfp946	0.07480286738351255	0.040492573176059414	-0.034310294207453136	0.5413238100680678	3.189165482283682	2.8553929172463297	-0.3337725650373522	True	True	2	2	0.06;0.0896057	0.0416667;0.0393185	2.99168;3.38665	2.85566;2.85513	False	False	False	True
medium	Zfp213	0.06238351254480287	0.030926896752584827	-0.03145661579221805	0.49575433461483287	2.9539016922388166	2.5460856642469	-0.40781602799191674	True	True	2	2	0.0566667;0.0681004	0.0277778;0.034076	2.92372;2.98408	2.36706;2.72511	False	False	False	True
medium	Cldn9	0.12310035842293907	0.07685761613513908	-0.04624274228779998	0.6243492473927443	4.306804394190174	4.038485117307383	-0.26831927688279134	True	True	2	2	0.11;0.136201	0.0763889;0.0773263	4.29763;4.31598	4.00683;4.07014	False	False	False	True
medium	Pkmyt1	0.10363799283154121	0.05071355759429154	-0.05292443523724967	0.48933365273412904	3.736302914360353	3.152264420394307	-0.5840384939660459	True	True	2	2	0.103333;0.103943	0.0555556;0.0458716	3.89802;3.57459	3.21998;3.08455	False	False	False	True
medium	Paqr4	0.0539247311827957	0.017199559487403523	-0.036725171695392175	0.3189549416407832	2.799278990646812	1.8680365542751247	-0.9312424363716871	True	True	2	2	0.0433333;0.0645161	0.0173611;0.017038	2.61447;2.98408	1.84772;1.88836	False	False	False	True
medium	9530082P21Rik	0.08530465949820788	0.05900274865297801	-0.02630191084522987	0.6916708770664229	3.398110903723584	3.377367635791413	-0.020743267932171072	True	False	2	2	0.0666667;0.103943	0.0590278;0.0589777	3.17824;3.61799	3.29831;3.45643	False	False	False	True
medium	Prss33	0.1463978494623656	0.055956021552351826	-0.09044182791001376	0.3822188765603173	4.245504734399916	3.712513943435268	-0.5329907909646483	True	True	2	2	0.11;0.182796	0.0555556;0.0563565	3.93301;4.558	3.69564;3.72939	False	False	False	True
medium	Amdhd2	0.09159498207885305	0.052058304208533565	-0.03953667787031949	0.5683532331904075	3.575899031239344	3.2390675643654925	-0.3368314668738517	True	True	2	2	0.09;0.09319	0.0451389;0.0589777	3.66812;3.48368	3.04929;3.42885	False	False	False	True
medium	Abca3	0.03996415770609319	0.0776744757536042	0.03771031804751101	1.9436034740139525	2.474604552533642	3.7714840863638255	1.2968795338301833	False	False	2	2	0.0333333;0.046595	0.09375;0.061599	2.43082;2.51839	4.00683;3.53614	False	False	False	True
medium	E4f1	0.0707168458781362	0.06332596111839231	-0.007390884759743893	0.8954862215930792	3.1135875378048863	3.5042827229079294	0.39069518510304313	False	False	2	2	0.0733333;0.0681004	0.0729167;0.0537353	3.17824;3.04894	3.69564;3.31293	False	False	False	True
medium	Mlst8	0.061093189964157704	0.03266300786369594	-0.028430182100461762	0.5346423698428376	2.8480373178670835	2.6153421552711142	-0.23269516259596923	True	False	2	2	0.0433333;0.078853	0.03125;0.034076	2.52557;3.17051	2.50557;2.72511	False	False	False	True
medium	Rab26os	0.09401433691756272	0.1412985109946119	0.047284174077049185	1.5029464188904584	3.7216363537605335	4.662257072593311	0.9406207188327778	False	False	2	2	0.0733333;0.114695	0.142361;0.140236	3.62597;3.8173	4.63886;4.68565	False	False	False	True
medium	Pkd1	0.09376344086021506	0.11341834134265327	0.019654900482438217	1.2096222184480223	3.4325077027051165	4.280623800727648	0.8481160980225315	False	False	2	2	0.08;0.107527	0.118056;0.108781	3.29042;3.57459	4.33877;4.22248	False	False	False	True
medium	Tsc2	0.13272401433691755	0.08360637833114898	-0.04911763600576857	0.6299265340100072	4.13146093896159	3.8633690040930846	-0.26809193486850535	True	True	2	2	0.14;0.125448	0.0833333;0.0838794	4.27053;3.99239	3.80699;3.91974	False	False	False	True
medium	Nthl1	0.09659498207885306	0.060934542012523664	-0.035660440066329395	0.630825128812397	3.575899031239344	3.4439194799169073	-0.13197955132243688	True	False	2	2	0.1;0.09319	0.0694444;0.0524246	3.66812;3.48368	3.63656;3.25128	False	False	False	True
medium	Slc9a3r2	0.06442652329749105	0.025029124799767002	-0.03939739849772404	0.3884910052369954	2.973936981351759	2.2738509266522855	-0.7000860546994736	True	True	2	2	0.05;0.078853	0.0277778;0.0222805	2.77737;3.17051	2.36706;2.18064	False	False	False	True
