analysis_group	gene	biological_mouse_id	age_week	n_cells	summed_raw_counts	total_counts_all_features	detection_rate	mean_logcounts	SortDay	PlateID	run_fields	cpm	log2_cpm_plus1
combined_mTEClo_mTEChi	Loxl2	wk52_mouse1	52	36	112	52203140	0.1111111111111111		1	B002229;B002285;B002297	ERR3825647;ERR3825778;ERR3825865;ERR3825952;ERR3826902;ERR3827444;ERR3827558;ERR3827568;ERR3827580;ERR3827608;ERR3827618;ERR3827625	2.145464813036151	1.6532732234361622
combined_mTEClo_mTEChi	Loxl2	wk52_mouse2	52	76	424	83561746	0.19736842105263158		2	B002284;B002294	ERR3825598;ERR3825630;ERR3825633;ERR3825636;ERR3825642;ERR3825645;ERR3825648;ERR3825769;ERR3825779;ERR3825782;ERR3825785;ERR3825790	5.074092156954213	2.6026687974372495
combined_mTEClo_mTEChi	Loxl2	wk52_mouse3	52	57	454	52701268	0.24561403508771928		3	B002290;B002291	ERR3825599;ERR3825619;ERR3825621;ERR3825625;ERR3825634;ERR3825637;ERR3825643;ERR3825646;ERR3825649;ERR3825765;ERR3825766;ERR3825770	8.614593485682356	3.265225860312096
combined_mTEClo_mTEChi	Loxl2	wk52_mouse4	52	2	0	5273900	0.0		4	B002301	ERR3828001;ERR3828063	0.0	0.0
combined_mTEClo_mTEChi	Loxl2	wk52_mouse5	52	116	527	149960010	0.09482758620689655		5	B002336;B002345;B002450	ERR3827442;ERR3827535;ERR3827537;ERR3827544;ERR3827555;ERR3827561;ERR3827571;ERR3827584;ERR3827587;ERR3827591;ERR3827593;ERR3827595	3.514270237778725	2.1744927851743165
combined_mTEClo_mTEChi	Loxl3	wk16_mouse1	16	7	263	15946989	0.14285714285714285		1	B002285	ERR3819869;ERR3820043;ERR3820050;ERR3820208;ERR3820377;ERR3821306;ERR3821468	16.49214155725573	4.128635023649196
combined_mTEClo_mTEChi	Loxl3	wk16_mouse2	16	84	4159	145330085	0.25		2	B002283;B002288;B002295	ERR3819868;ERR3819876;ERR3819883;ERR3819905;ERR3819908;ERR3819917;ERR3819951;ERR3819955;ERR3819959;ERR3819970;ERR3819974;ERR3819997	28.6176121069495	4.888383424226701
combined_mTEClo_mTEChi	Loxl3	wk16_mouse3	16	19	892	28040174	0.15789473684210525		3	B002292;B002293	ERR3819870;ERR3819893;ERR3819896;ERR3819953;ERR3819972;ERR3819976;ERR3820128;ERR3820147;ERR3820205;ERR3821238;ERR3821313;ERR3821315	31.811500171147294	5.036129651559827
combined_mTEClo_mTEChi	Loxl3	wk16_mouse4	16	38	4232	73369854	0.2894736842105263		4	B001629;B001632	ERR3819844;ERR3819852;ERR3819864;ERR3819927;ERR3819931;ERR3819938;ERR3819939;ERR3819942;ERR3819943;ERR3820001;ERR3820002;ERR3820010	57.680365562673735	5.874805953523303
combined_mTEClo_mTEChi	Loxl3	wk16_mouse5	16	44	1442	52693833	0.25		5	B002337;B002449;B002450;B002451	ERR3821225;ERR3821226;ERR3821227;ERR3821230;ERR3821231;ERR3821232;ERR3821253;ERR3821264;ERR3821295;ERR3821296;ERR3821297;ERR3821308	27.36563119255341	4.826072062130285
combined_mTEClo_mTEChi	Loxl3	wk1_mouse1	1	7	863	20846844	0.2857142857142857		1	B002229	ERR3814494;ERR3814583;ERR3814651;ERR3814663;ERR3814675;ERR3814912;ERR3815070	41.39715344922234	5.405895500181737
combined_mTEClo_mTEChi	Loxl3	wk1_mouse2	1	73	10906	150959086	0.273972602739726		2	B002284;B002288;B002295	ERR3814487;ERR3814499;ERR3814507;ERR3814511;ERR3814517;ERR3814564;ERR3814572;ERR3814580;ERR3814592;ERR3814602;ERR3814612;ERR3814648	72.24474053850591	6.1946532630033255
combined_mTEClo_mTEChi	Loxl3	wk1_mouse3	1	50	1988	90073045	0.3		3	B002291;B002293;B002298	ERR3814496;ERR3814565;ERR3814573;ERR3814585;ERR3814589;ERR3814665;ERR3814677;ERR3814734;ERR3814746;ERR3814750;ERR3814754;ERR3814758	22.07097583966435	4.528007122283644
combined_mTEClo_mTEChi	Loxl3	wk1_mouse4	1	31	2358	67854698	0.22580645161290322		4	B001629;B001631;B001632	ERR3814518;ERR3814542;ERR3814620;ERR3814639;ERR3814688;ERR3814708;ERR3814712;ERR3814728;ERR3814797;ERR3814809;ERR3814813;ERR3814872	34.75072573456889	5.159900623576609
combined_mTEClo_mTEChi	Loxl3	wk1_mouse5	1	60	3397	106983578	0.2833333333333333		5	B002337;B002345;B002449	ERR3814480;ERR3815685;ERR3815809;ERR3815812;ERR3815814;ERR3815816;ERR3815820;ERR3815837;ERR3815841;ERR3815890;ERR3815894;ERR3815896	31.75253682392264	5.033534748760446
combined_mTEClo_mTEChi	Loxl3	wk32_mouse1	32	30	2126	74409656	0.13333333333333333		1	B002229;B002287;B002297	ERR3823390;ERR3823393;ERR3823414;ERR3823420;ERR3823442;ERR3823453;ERR3823456;ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628	28.57156065874031	4.886138479543113
combined_mTEClo_mTEChi	Loxl3	wk32_mouse2	32	58	1811	58137405	0.2413793103448276		2	B002284;B002294	ERR3823339;ERR3823342;ERR3823345;ERR3823355;ERR3823391;ERR3823397;ERR3823460;ERR3823470;ERR3823473;ERR3823507;ERR3823510;ERR3823513	31.150341161598117	5.006762141601839
combined_mTEClo_mTEChi	Loxl3	wk32_mouse3	32	82	5450	79550561	0.34146341463414637		3	B002290;B002291;B002293	ERR3823319;ERR3823343;ERR3823346;ERR3823350;ERR3823353;ERR3823356;ERR3823359;ERR3823360;ERR3823362;ERR3823364;ERR3823365;ERR3823395	68.5098876926839	6.119146308846804
combined_mTEClo_mTEChi	Loxl3	wk32_mouse4	32	24	1979	57275808	0.20833333333333334		4	B002301	ERR3824418;ERR3824423;ERR3824433;ERR3824438;ERR3824443;ERR3824470;ERR3824489;ERR3824494;ERR3824564;ERR3824621;ERR3824665;ERR3824788	34.55210967953521	5.151863267499886
combined_mTEClo_mTEChi	Loxl3	wk32_mouse5	32	78	2368	72608875	0.2692307692307692		5	B002336;B002345;B002449	ERR3824374;ERR3824389;ERR3824395;ERR3824396;ERR3824400;ERR3824402;ERR3824408;ERR3824419;ERR3824429;ERR3824434;ERR3824444;ERR3824454	32.613093096401784	5.0709514012797055
combined_mTEClo_mTEChi	Loxl3	wk4_mouse1	4	9	537	10968583	0.2222222222222222		1	B002297	ERR3818228;ERR3818342;ERR3818367;ERR3818443;ERR3818453;ERR3818675;ERR3818690;ERR3818705;ERR3818883	48.95801034645952	5.642644115459024
combined_mTEClo_mTEChi	Loxl3	wk4_mouse2	4	84	4647	134511978	0.30952380952380953		2	B002283;B002294;B002295;B002296	ERR3817114;ERR3817119;ERR3817181;ERR3817185;ERR3817245;ERR3817277;ERR3817297;ERR3817305;ERR3817309;ERR3817313;ERR3817317;ERR3817345	34.54710925446357	5.1516603373250325
combined_mTEClo_mTEChi	Loxl3	wk4_mouse3	4	64	2208	104242277	0.234375		3	B002290;B002292;B002298	ERR3817123;ERR3817126;ERR3817128;ERR3817144;ERR3817163;ERR3817167;ERR3817179;ERR3817187;ERR3817188;ERR3817195;ERR3817235;ERR3817247	21.1814252676004	4.471280163742991
combined_mTEClo_mTEChi	Loxl3	wk4_mouse4	4	83	17075	164325574	0.2891566265060241		4	B001629;B001632;B002301	ERR3817130;ERR3817133;ERR3817145;ERR3817146;ERR3817149;ERR3817153;ERR3817196;ERR3817201;ERR3817204;ERR3817205;ERR3817212;ERR3817217	103.90957161664927	6.713002500615671
combined_mTEClo_mTEChi	Loxl3	wk4_mouse5	4	85	9606	138714937	0.2		5	B002336;B002337;B002450;B002451	ERR3818090;ERR3818216;ERR3818221;ERR3818236;ERR3818246;ERR3818307;ERR3818313;ERR3818345;ERR3818355;ERR3818395;ERR3818425;ERR3818427	69.24993232704276	6.134424930448872
combined_mTEClo_mTEChi	Loxl3	wk52_mouse1	52	36	542	52203140	0.08333333333333333		1	B002229;B002285;B002297	ERR3825647;ERR3825778;ERR3825865;ERR3825952;ERR3826902;ERR3827444;ERR3827558;ERR3827568;ERR3827580;ERR3827608;ERR3827618;ERR3827625	10.382517220228515	3.5087477368510624
combined_mTEClo_mTEChi	Loxl3	wk52_mouse2	52	76	3108	83561746	0.2236842105263158		2	B002284;B002294	ERR3825598;ERR3825630;ERR3825633;ERR3825636;ERR3825642;ERR3825645;ERR3825648;ERR3825769;ERR3825779;ERR3825782;ERR3825785;ERR3825790	37.19405288635304	5.255276111700532
combined_mTEClo_mTEChi	Loxl3	wk52_mouse3	52	57	1139	52701268	0.24561403508771928		3	B002290;B002291	ERR3825599;ERR3825619;ERR3825621;ERR3825625;ERR3825634;ERR3825637;ERR3825643;ERR3825646;ERR3825649;ERR3825765;ERR3825766;ERR3825770	21.612383216282385	4.499041146822863
combined_mTEClo_mTEChi	Loxl3	wk52_mouse4	52	2	1512	5273900	0.5		4	B002301	ERR3828001;ERR3828063	286.69485579931364	8.16839561460872
combined_mTEClo_mTEChi	Loxl3	wk52_mouse5	52	116	5678	149960010	0.28448275862068967		5	B002336;B002345;B002450	ERR3827442;ERR3827535;ERR3827537;ERR3827544;ERR3827555;ERR3827561;ERR3827571;ERR3827584;ERR3827587;ERR3827591;ERR3827593;ERR3827595	37.86342772316433	5.280341245968231
combined_mTEClo_mTEChi	Loxl4	wk16_mouse1	16	7	1475	15946989	0.8571428571428571		1	B002285	ERR3819869;ERR3820043;ERR3820050;ERR3820208;ERR3820377;ERR3821306;ERR3821468	92.49394979829734	6.546801102899293
combined_mTEClo_mTEChi	Loxl4	wk16_mouse2	16	84	8014	145330085	0.6547619047619048		2	B002283;B002288;B002295	ERR3819868;ERR3819876;ERR3819883;ERR3819905;ERR3819908;ERR3819917;ERR3819951;ERR3819955;ERR3819959;ERR3819970;ERR3819974;ERR3819997	55.14343434121022	5.811045412309011
combined_mTEClo_mTEChi	Loxl4	wk16_mouse3	16	19	2186	28040174	0.47368421052631576		3	B002292;B002293	ERR3819870;ERR3819893;ERR3819896;ERR3819953;ERR3819972;ERR3819976;ERR3820128;ERR3820147;ERR3820205;ERR3821238;ERR3821313;ERR3821315	77.95957328938115	6.303042288139663
combined_mTEClo_mTEChi	Loxl4	wk16_mouse4	16	38	2669	73369854	0.47368421052631576		4	B001629;B001632	ERR3819844;ERR3819852;ERR3819864;ERR3819927;ERR3819931;ERR3819938;ERR3819939;ERR3819942;ERR3819943;ERR3820001;ERR3820002;ERR3820010	36.37733830027793	5.224091931019307
combined_mTEClo_mTEChi	Loxl4	wk16_mouse5	16	44	1541	52693833	0.5681818181818182		5	B002337;B002449;B002450;B002451	ERR3821225;ERR3821226;ERR3821227;ERR3821230;ERR3821231;ERR3821232;ERR3821253;ERR3821264;ERR3821295;ERR3821296;ERR3821297;ERR3821308	29.244408923526212	4.918596560784371
combined_mTEClo_mTEChi	Loxl4	wk1_mouse1	1	7	899	20846844	0.5714285714285714		1	B002229	ERR3814494;ERR3814583;ERR3814651;ERR3814663;ERR3814675;ERR3814912;ERR3815070	43.12403354675653	5.463492774119425
combined_mTEClo_mTEChi	Loxl4	wk1_mouse2	1	73	10952	150959086	0.7945205479452054		2	B002284;B002288;B002295	ERR3814487;ERR3814499;ERR3814507;ERR3814511;ERR3814517;ERR3814564;ERR3814572;ERR3814580;ERR3814592;ERR3814602;ERR3814612;ERR3814648	72.54945886463568	6.200642821871499
combined_mTEClo_mTEChi	Loxl4	wk1_mouse3	1	50	3957	90073045	0.7		3	B002291;B002293;B002298	ERR3814496;ERR3814565;ERR3814573;ERR3814585;ERR3814589;ERR3814665;ERR3814677;ERR3814734;ERR3814746;ERR3814750;ERR3814754;ERR3814758	43.93101176939228	5.4896396441346464
combined_mTEClo_mTEChi	Loxl4	wk1_mouse4	1	31	2247	67854698	0.6451612903225806		4	B001629;B001631;B001632	ERR3814518;ERR3814542;ERR3814620;ERR3814639;ERR3814688;ERR3814708;ERR3814712;ERR3814728;ERR3814797;ERR3814809;ERR3814813;ERR3814872	33.11487732212735	5.09232912323144
combined_mTEClo_mTEChi	Loxl4	wk1_mouse5	1	60	6368	106983578	0.75		5	B002337;B002345;B002449	ERR3814480;ERR3815685;ERR3815809;ERR3815812;ERR3815814;ERR3815816;ERR3815820;ERR3815837;ERR3815841;ERR3815890;ERR3815894;ERR3815896	59.523154105016005	5.919415269043018
combined_mTEClo_mTEChi	Loxl4	wk32_mouse1	32	30	5736	74409656	0.5666666666666667		1	B002229;B002287;B002297	ERR3823390;ERR3823393;ERR3823414;ERR3823420;ERR3823442;ERR3823453;ERR3823456;ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628	77.0867694913144	6.287006223200639
combined_mTEClo_mTEChi	Loxl4	wk32_mouse2	32	58	3599	58137405	0.7241379310344828		2	B002284;B002294	ERR3823339;ERR3823342;ERR3823345;ERR3823355;ERR3823391;ERR3823397;ERR3823460;ERR3823470;ERR3823473;ERR3823507;ERR3823510;ERR3823513	61.90506783025489	5.97510434472733
combined_mTEClo_mTEChi	Loxl4	wk32_mouse3	32	82	3496	79550561	0.6707317073170732		3	B002290;B002291;B002293	ERR3823319;ERR3823343;ERR3823346;ERR3823350;ERR3823353;ERR3823356;ERR3823359;ERR3823360;ERR3823362;ERR3823364;ERR3823365;ERR3823395	43.946893096077595	5.49014948938581
combined_mTEClo_mTEChi	Loxl4	wk32_mouse4	32	24	1056	57275808	0.4583333333333333		4	B002301	ERR3824418;ERR3824423;ERR3824433;ERR3824438;ERR3824443;ERR3824470;ERR3824489;ERR3824494;ERR3824564;ERR3824621;ERR3824665;ERR3824788	18.43710349751853	4.280741340522979
combined_mTEClo_mTEChi	Loxl4	wk32_mouse5	32	78	2863	72608875	0.6025641025641025		5	B002336;B002345;B002449	ERR3824374;ERR3824389;ERR3824395;ERR3824396;ERR3824400;ERR3824402;ERR3824408;ERR3824419;ERR3824429;ERR3824434;ERR3824444;ERR3824454	39.430441526604014	5.337370053747128
combined_mTEClo_mTEChi	Loxl4	wk4_mouse1	4	9	229	10968583	0.4444444444444444		1	B002297	ERR3818228;ERR3818342;ERR3818367;ERR3818443;ERR3818453;ERR3818675;ERR3818690;ERR3818705;ERR3818883	20.87781074364847	4.451396473451823
combined_mTEClo_mTEChi	Loxl4	wk4_mouse2	4	84	5942	134511978	0.5357142857142857		2	B002283;B002294;B002295;B002296	ERR3817114;ERR3817119;ERR3817181;ERR3817185;ERR3817245;ERR3817277;ERR3817297;ERR3817305;ERR3817309;ERR3817313;ERR3817317;ERR3817345	44.17450466753228	5.497436877103688
combined_mTEClo_mTEChi	Loxl4	wk4_mouse3	4	64	4874	104242277	0.640625		3	B002290;B002292;B002298	ERR3817123;ERR3817126;ERR3817128;ERR3817144;ERR3817163;ERR3817167;ERR3817179;ERR3817187;ERR3817188;ERR3817195;ERR3817235;ERR3817247	46.75646139233893	5.5776240361622555
combined_mTEClo_mTEChi	Loxl4	wk4_mouse4	4	83	8634	164325574	0.6024096385542169		4	B001629;B001632;B002301	ERR3817130;ERR3817133;ERR3817145;ERR3817146;ERR3817149;ERR3817153;ERR3817196;ERR3817201;ERR3817204;ERR3817205;ERR3817212;ERR3817217	52.542034631809656	5.742600058248729
combined_mTEClo_mTEChi	Loxl4	wk4_mouse5	4	85	4644	138714937	0.6		5	B002336;B002337;B002450;B002451	ERR3818090;ERR3818216;ERR3818221;ERR3818236;ERR3818246;ERR3818307;ERR3818313;ERR3818345;ERR3818355;ERR3818395;ERR3818425;ERR3818427	33.47873055660906	5.1076347529164865
combined_mTEClo_mTEChi	Loxl4	wk52_mouse1	52	36	2165	52203140	0.5277777777777778		1	B002229;B002285;B002297	ERR3825647;ERR3825778;ERR3825865;ERR3825952;ERR3826902;ERR3827444;ERR3827558;ERR3827568;ERR3827580;ERR3827608;ERR3827618;ERR3827625	41.47260107342202	5.408460558666133
combined_mTEClo_mTEChi	Loxl4	wk52_mouse2	52	76	3564	83561746	0.6842105263157895		2	B002284;B002294	ERR3825598;ERR3825630;ERR3825633;ERR3825636;ERR3825642;ERR3825645;ERR3825648;ERR3825769;ERR3825779;ERR3825782;ERR3825785;ERR3825790	42.6510953947755	5.447945952654603
combined_mTEClo_mTEChi	Loxl4	wk52_mouse3	52	57	1805	52701268	0.6140350877192983		3	B002290;B002291	ERR3825599;ERR3825619;ERR3825621;ERR3825625;ERR3825634;ERR3825637;ERR3825643;ERR3825646;ERR3825649;ERR3825765;ERR3825766;ERR3825770	34.24965031201906	5.139537040466359
combined_mTEClo_mTEChi	Loxl4	wk52_mouse4	52	2	107	5273900	0.5		4	B002301	ERR3828001;ERR3828063	20.28859098579799	4.4120085611138595
combined_mTEClo_mTEChi	Loxl4	wk52_mouse5	52	116	6717	149960010	0.5086206896551724		5	B002336;B002345;B002450	ERR3827442;ERR3827535;ERR3827537;ERR3827544;ERR3827555;ERR3827561;ERR3827571;ERR3827584;ERR3827587;ERR3827591;ERR3827593;ERR3827595	44.79194153161233	5.517021829993765
mTEChi	Lox	wk16_mouse1	16	3	379	8506268	0.3333333333333333		1	B002285	ERR3820208;ERR3820377;ERR3821468	44.55537963299534	5.509549526775677
mTEChi	Lox	wk16_mouse2	16	50	2285	103413606	0.36		2	B002283;B002288;B002295	ERR3820126;ERR3820133;ERR3820137;ERR3820141;ERR3820145;ERR3820203;ERR3820211;ERR3820216;ERR3820222;ERR3820226;ERR3820230;ERR3820241	22.095738543340225	4.5295547755526995
mTEChi	Lox	wk16_mouse3	16	6	0	11563382	0.0		3	B002292;B002293	ERR3820128;ERR3820147;ERR3820205;ERR3821544;ERR3821704;ERR3821708	0.0	0.0
mTEChi	Lox	wk16_mouse4	16	17	572	35184574	0.17647058823529413		4	B001629;B001632	ERR3820174;ERR3820175;ERR3820179;ERR3820183;ERR3820186;ERR3820191;ERR3820195;ERR3820199;ERR3820254;ERR3820255;ERR3820259;ERR3820263	16.257124500072102	4.109120187730417
mTEChi	Lox	wk16_mouse5	16	23	1233	33543762	0.17391304347826086		5	B002337;B002449;B002450	ERR3821368;ERR3821458;ERR3821461;ERR3821462;ERR3821463;ERR3821470;ERR3821534;ERR3821535;ERR3821539;ERR3821587;ERR3821593;ERR3821605	36.757952193913134	5.238708617007673
mTEChi	Lox	wk1_mouse1	1	2	0	12223821	0.0		1	B002229	ERR3814912;ERR3815070	0.0	0.0
mTEChi	Lox	wk1_mouse2	1	46	744	92200767	0.17391304347826086		2	B002284;B002288;B002295	ERR3814771;ERR3814778;ERR3814787;ERR3814822;ERR3814826;ERR3814830;ERR3814834;ERR3814838;ERR3814842;ERR3814846;ERR3814850;ERR3814852	8.069347188836293	3.1809987093730556
mTEChi	Lox	wk1_mouse3	1	29	859	38994925	0.2413793103448276		3	B002291;B002293	ERR3814823;ERR3814827;ERR3814831;ERR3814835;ERR3814843;ERR3814847;ERR3814898;ERR3814902;ERR3814910;ERR3814914;ERR3814918;ERR3814926	22.028507555790913	4.5253490100724525
mTEChi	Lox	wk1_mouse4	1	20	1585	46943082	0.25		4	B001631;B001632	ERR3814872;ERR3814876;ERR3814880;ERR3814888;ERR3814892;ERR3814899;ERR3814937;ERR3814961;ERR3814965;ERR3814969;ERR3814973;ERR3815035	33.76429353317705	5.119534366812358
mTEChi	Lox	wk1_mouse5	1	32	1459	67893421	0.125		5	B002337;B002345;B002449	ERR3815809;ERR3816140;ERR3816142;ERR3816146;ERR3816148;ERR3816150;ERR3816181;ERR3816221;ERR3816223;ERR3816225;ERR3816227;ERR3816229	21.48956376789439	4.4911837721881
mTEChi	Lox	wk32_mouse1	32	15	1175	49121641	0.26666666666666666		1	B002229;B002297	ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628;ERR3824786;ERR3824796;ERR3824806;ERR3824862;ERR3824887;ERR3824917;ERR3824947	23.920210646057203	4.639244358142443
mTEChi	Lox	wk32_mouse2	32	31	1464	35351905	0.45161290322580644		2	B002284;B002294	ERR3823513;ERR3823523;ERR3823560;ERR3823563;ERR3823570;ERR3824632;ERR3824767;ERR3824785;ERR3824795;ERR3824800;ERR3824810;ERR3824815	41.41219546725983	5.406407260862191
mTEChi	Lox	wk32_mouse3	32	44	425	52121270	0.3181818181818182		3	B002290;B002291;B002293	ERR3823319;ERR3823561;ERR3823567;ERR3823571;ERR3823577;ERR3823581;ERR3823582;ERR3823583;ERR3823585;ERR3823586;ERR3823587;ERR3823614	8.154060712641883	3.194411860382632
mTEChi	Lox	wk32_mouse4	32	13	2199	30523916	0.3076923076923077		4	B002301	ERR3824788;ERR3824793;ERR3824798;ERR3824803;ERR3824813;ERR3824845;ERR3824864;ERR3824884;ERR3824919;ERR3824934;ERR3824959;ERR3825015	72.04187038124465	6.1906518037362925
mTEChi	Lox	wk32_mouse5	32	40	221	41917260	0.15		5	B002336;B002345	ERR3824616;ERR3824623;ERR3824625;ERR3824627;ERR3824629;ERR3824635;ERR3824761;ERR3824765;ERR3824772;ERR3824774;ERR3824776;ERR3824778	5.272291175520538	2.648992534537437
mTEChi	Lox	wk4_mouse1	4	4	0	5495845	0.0		1	B002297	ERR3818675;ERR3818690;ERR3818705;ERR3818883	0.0	0.0
mTEChi	Lox	wk4_mouse2	4	51	2279	103937415	0.37254901960784315		2	B002283;B002294;B002295;B002296	ERR3817119;ERR3817437;ERR3817441;ERR3817449;ERR3817453;ERR3817457;ERR3817478;ERR3817495;ERR3817499;ERR3817503;ERR3817511;ERR3817515	21.926656536532104	4.51895407257679
mTEChi	Lox	wk4_mouse3	4	36	1328	65326766	0.3055555555555556		3	B002290;B002292;B002298	ERR3817393;ERR3817395;ERR3817396;ERR3817397;ERR3817398;ERR3817399;ERR3817415;ERR3817439;ERR3817443;ERR3817455;ERR3817459;ERR3817461	20.328574048805663	4.414715610425951
mTEChi	Lox	wk4_mouse4	4	46	635	106033018	0.17391304347826086		4	B001629;B001632;B002301	ERR3817340;ERR3817348;ERR3817349;ERR3817352;ERR3817353;ERR3817357;ERR3817360;ERR3817361;ERR3817400;ERR3817401;ERR3817404;ERR3817405	5.988700613991766	2.805024245012697
mTEChi	Lox	wk4_mouse5	4	56	1951	97239996	0.16071428571428573		5	B002336;B002337;B002450;B002451	ERR3818216;ERR3818472;ERR3818678;ERR3818683;ERR3818693;ERR3818698;ERR3818703;ERR3818708;ERR3818727;ERR3818745;ERR3818761;ERR3818762	20.063760594971644	4.3966911241939854
mTEChi	Lox	wk52_mouse1	52	17	16	31183441	0.17647058823529413		1	B002229;B002297	ERR3825952;ERR3826902;ERR3827994;ERR3827999;ERR3828016;ERR3828017;ERR3828044;ERR3828054;ERR3828066;ERR3828076;ERR3828083;ERR3828118	0.5130928302620612	0.5975005015337475
mTEChi	Lox	wk52_mouse2	52	45	1895	63117256	0.3111111111111111		2	B002284;B002294	ERR3825598;ERR3825931;ERR3825938;ERR3825941;ERR3825944;ERR3825953;ERR3825995;ERR3825998;ERR3826001;ERR3826004;ERR3826007;ERR3826040	30.023485178126247	4.955288862717306
mTEChi	Lox	wk52_mouse3	52	32	380	31029828	0.375		3	B002290;B002291	ERR3825599;ERR3825879;ERR3825881;ERR3825882;ERR3825929;ERR3825933;ERR3825934;ERR3825935;ERR3825936;ERR3825942;ERR3825954;ERR3825957	12.246281223344196	3.7275154874940846
mTEChi	Lox	wk52_mouse4	52	2	6	5273900	0.5		4	B002301	ERR3828001;ERR3828063	1.1376779992036254	1.0960445546776292
mTEChi	Lox	wk52_mouse5	52	55	392	74984564	0.16363636363636364		5	B002336;B002345;B002450	ERR3827990;ERR3828002;ERR3828007;ERR3828012;ERR3828020;ERR3828040;ERR3828041;ERR3828042;ERR3828057;ERR3828064;ERR3828069;ERR3828074	5.227742605798174	2.6387093186924417
mTEChi	Loxl1	wk16_mouse1	16	3	908	8506268	0.6666666666666666		1	B002285	ERR3820208;ERR3820377;ERR3821468	106.74481452970915	6.751474627698918
mTEChi	Loxl1	wk16_mouse2	16	50	19388	103413606	0.82		2	B002283;B002288;B002295	ERR3820126;ERR3820133;ERR3820137;ERR3820141;ERR3820145;ERR3820203;ERR3820211;ERR3820216;ERR3820222;ERR3820226;ERR3820230;ERR3820241	187.48016581106359	7.558268903233866
mTEChi	Loxl1	wk16_mouse3	16	6	1275	11563382	0.5		3	B002292;B002293	ERR3820128;ERR3820147;ERR3820205;ERR3821544;ERR3821704;ERR3821708	110.26185937643503	6.797815310588066
mTEChi	Loxl1	wk16_mouse4	16	17	6980	35184574	0.7647058823529411		4	B001629;B001632	ERR3820174;ERR3820175;ERR3820179;ERR3820183;ERR3820186;ERR3820191;ERR3820195;ERR3820199;ERR3820254;ERR3820255;ERR3820259;ERR3820263	198.38239337500576	7.639394206772315
mTEChi	Loxl1	wk16_mouse5	16	23	8773	33543762	0.8695652173913043		5	B002337;B002449;B002450	ERR3821368;ERR3821458;ERR3821461;ERR3821462;ERR3821463;ERR3821470;ERR3821534;ERR3821535;ERR3821539;ERR3821587;ERR3821593;ERR3821605	261.53894127915646	8.036387617214896
mTEChi	Loxl1	wk1_mouse1	1	2	3062	12223821	1.0		1	B002229	ERR3814912;ERR3815070	250.4945057686954	7.974383072561636
mTEChi	Loxl1	wk1_mouse2	1	46	29813	92200767	0.9130434782608695		2	B002284;B002288;B002295	ERR3814771;ERR3814778;ERR3814787;ERR3814822;ERR3814826;ERR3814830;ERR3814834;ERR3814838;ERR3814842;ERR3814846;ERR3814850;ERR3814852	323.3487200816887	8.341401935557403
mTEChi	Loxl1	wk1_mouse3	1	29	8484	38994925	0.9310344827586207		3	B002291;B002293	ERR3814823;ERR3814827;ERR3814831;ERR3814835;ERR3814843;ERR3814847;ERR3814898;ERR3814902;ERR3814910;ERR3814914;ERR3814918;ERR3814926	217.56677311214216	7.771930286530984
mTEChi	Loxl1	wk1_mouse4	1	20	13337	46943082	1.0		4	B001631;B001632	ERR3814872;ERR3814876;ERR3814880;ERR3814888;ERR3814892;ERR3814899;ERR3814937;ERR3814961;ERR3814965;ERR3814969;ERR3814973;ERR3815035	284.1100207268027	8.155374936166707
mTEChi	Loxl1	wk1_mouse5	1	32	21779	67893421	0.90625		5	B002337;B002345;B002449	ERR3815809;ERR3816140;ERR3816142;ERR3816146;ERR3816148;ERR3816150;ERR3816181;ERR3816221;ERR3816223;ERR3816225;ERR3816227;ERR3816229	320.78218594994644	8.329940649605359
mTEChi	Loxl1	wk32_mouse1	32	15	9836	49121641	0.8666666666666667		1	B002229;B002297	ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628;ERR3824786;ERR3824796;ERR3824806;ERR3824862;ERR3824887;ERR3824917;ERR3824947	200.237610140101	7.652756151438339
mTEChi	Loxl1	wk32_mouse2	32	31	4396	35351905	0.8387096774193549		2	B002284;B002294	ERR3823513;ERR3823523;ERR3823560;ERR3823563;ERR3823570;ERR3824632;ERR3824767;ERR3824785;ERR3824795;ERR3824800;ERR3824810;ERR3824815	124.34973447682663	6.969815129948402
mTEChi	Loxl1	wk32_mouse3	32	44	5636	52121270	0.7954545454545454		3	B002290;B002291;B002293	ERR3823319;ERR3823561;ERR3823567;ERR3823571;ERR3823577;ERR3823581;ERR3823582;ERR3823583;ERR3823585;ERR3823586;ERR3823587;ERR3823614	108.13243806223447	6.76993617572386
mTEChi	Loxl1	wk32_mouse4	32	13	4427	30523916	0.6153846153846154		4	B002301	ERR3824788;ERR3824793;ERR3824798;ERR3824803;ERR3824813;ERR3824845;ERR3824864;ERR3824884;ERR3824919;ERR3824934;ERR3824959;ERR3825015	145.03381545146436	7.190158666656377
mTEChi	Loxl1	wk32_mouse5	32	40	13018	41917260	0.875		5	B002336;B002345	ERR3824616;ERR3824623;ERR3824625;ERR3824627;ERR3824629;ERR3824635;ERR3824761;ERR3824765;ERR3824772;ERR3824774;ERR3824776;ERR3824778	310.56419241143146	8.283385626001941
